mint,symbol,tx,slot,wallet,is_fee_payer,fee_lamports,sol_delta_lamports,token_delta
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,2PsXizX2dJos9yuh8UWSBwvkM2CaPNbhJjDmXcz3D7HNJzuUyHxjqQGjN3iVPMRLe3i6u3noj1XEiNHW2My3S92Z,435795682,GTak962xhuv3JHVj74pwJW3inWBmNyXDUJSXtaGsVcQo,1,5000,1175872920,-5366321.787003
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,5ZsMbAPZnNbhQhAEVf5o7DFa1SJB1ZSnFJL1MuwiLiUyf48JkzWzKqTz9yT4Mambi5ofQjugf16aBVQJ8pfX69UT,435795682,5yZx1tJramkVgxh49u89PahACux6oWVfspVdBiYMJPMx,1,107007,603637404,-2775553.857459
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,4Qrspa1fhtraHPoktsZCjXTUQeVxjfkaw3mWTr1LcEmcoY29rgBB7ogKidTwTdmtse3kLmz2xYjtXpycHsn72bTn,435795682,GDQeTnqkyeLyRSjWaeFY5HsxaWoQmmXFc1N6wyuuHiQD,1,5000,3625398220,-17734084.726612
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,5WRRwj3EcV2FoA5RemUhGg3zGxNhAvcC9o4vVkYweGnnibv6rb5pBZDrzrPZ6NzXjL47C3Zsek3HoW7zuyhL43AH,435795682,4Bf9D68XCsqVUQf7akzfEFJSYbpRBrSnwV8Qr8DkCXzn,1,105000,1554633131,-6958915.756105
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,3WeCMb5E8W9w5KR3m5sem3N5B9aFGpPaHvFBkLWnByx1ZTLkxCieCDNEfDx65hcJrqCJ9J6GsFQmWhYvwf3CWKeY,435795682,9CGPQ35yojUP4oP2tv5suWtUdhevp68BmUGoykgZX2Yv,1,55000,614234332,-2812134.468287
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,5oWZbgk9tC92Jh91NF9FYNvLT3LcKGnRs3yM1d69gecxgxz8nLLPqVTTyiG1Pr1p9FiVCFUh4xgccQCDxDxQdSeu,435795682,GTak962xhuv3JHVj74pwJW3inWBmNyXDUJSXtaGsVcQo,1,5000,847574771,-3986410.470345
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,oExmFmxSwns7FRaUoyyRVUDS7wmLqDYr6LGTFhbxd74uLZKFopSwHNxbzUVfzfMdC1BiHDG4mbXBf3caAMchtmx,435795682,4Bf9D68XCsqVUQf7akzfEFJSYbpRBrSnwV8Qr8DkCXzn,1,105000,729672402,-3479457.878053
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,3dDLHAuqnw2rhGNf6QbS6AThGFK2HdUSHeeZfqhFmDm9kmXtJhMmh6Jm2QU1oKYuN13tvxckaMVVg2UTiUe3oa8b,435795684,GTak962xhuv3JHVj74pwJW3inWBmNyXDUJSXtaGsVcQo,1,2005000,1185211797,-5979615.705519
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,3r95K97EgGsJQcpFJFGePd6YAzFvBdDGQBCpxN99D1TLhuszrrypVRPzpo8BGshwBJsTZ9GqLdgnzZQg3g433TwQ,435795686,4Bf9D68XCsqVUQf7akzfEFJSYbpRBrSnwV8Qr8DkCXzn,1,105000,659359093,-3479457.878053
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,4CahsVzwcvNEzMRA4fNQaQdYQ4bswkX1gDZwXzGmh3iL3xkF67DzKMK8VoA4CjyzwYB7u214HwU82AwCr6o8AVN2,435795733,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,492070,813577164,-4938468.973866
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,5XTYPbmCxqnXk1XRrw15BoxWMoXj9yZmvheJhaRbxmD5eruWSACAV56gEwV87hM9X5HNNntSWCL6xxSWQ821gvaa,435795734,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,491842,817627317,-4938468.973866
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,5zWQtbss9BCJ1vZDnZEmjs5zeZiAWpTDn5cYJFTvhPzxBdiVxN14Q93KfE3GZDuYnTmXcLPR1VGp4Bz49vofPtcc,435795735,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,508661,726590005,-4444622.076479
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,4AVNpZ6xDkVYerZ3WEDGwyUgEXvLciwPMxT27JX51v2tjFYXVJgmBjNWvPUQkDDZZxynthcDfsV2c29MU4NdKgct,435795736,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,519519,635056730,-3950775.179093
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,45aTbRoLMcXXooCKBaLGVJWmFXzEXWKm9fqq9ukav38rgho1n8S4pAiwCvTurEihkj5yncBN1WX9EQXjSWmnfMdE,435795737,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,540488,553543482,-3506312.971445
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,RHTJz6PCRFDYjmHycZPrjsW8iiRc9fREa2j5kmGPC3Jm9LjKmwxdXBPf4zt3dKgDp1D8U9scs6ULL5sRFkZimmM,435795738,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,529132,483705907,-3111235.453535
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,57yhMiGhAouTxpK1CHL4zfAbANkWDLow3sMNtyv694tp1WeyzB6wqExh89GPJLCJmrkQHzafg52NRW5JnUfAuTjn,435795739,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,537960,375701720,-2449480.611037
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,46H5tPQJDiKk8mmUUs42rTiysJ75tpf6WgHkpYvWZnXvPKQz2da7UNBoSYtoGaLs3KZnwQiZoFTZ2MEiGrRdpbJ9,435795741,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,548948,343848776,-2204532.549934
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,mG4jAuK2Qu1xoiCisd2sJkpLzh3QZjLTmGeLApdeygDcT2QWRa1jY36EcLtKhNeCSL1eWvVoZehJZZEpXSKmCXG,435795744,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,554368,1642159623,-9920396.474703
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,51RuHshKHgxvtogseJfdUTh7AeHyDpSd5mTR71htiEaeubmJ5W11TLGofXeVMixrvau3pwofzf5SUKnm7qSQx6p8,435795746,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,591228,1616361166,-9920396.474704
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,52NhBREynfeSc5LduAcbjAJqRYPhyC15nAbPVjgkAkpjh8pRCkjkBYbzN3kUx5YRkcT6WPm1SyfNWCZHV45f9zAQ,435795758,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,1,625000,717637037,-4182664.43431
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,2rk4cWcNAnqxT3nEhKFbGv1QquVprYjHQHrVWF3KteiHzNc8ahua2fSZL1u2yt12wTSk6HAocZF3gazKAosZNiCz,435795759,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,1,615000,1575269977,-9410994.977199
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,1FSiCsyzKPkjtsCVfeg3Qqug84vKCPvC5cuKxtSPGTAK5zici1UNGhSPd1STncXZdQ2osCi8MM6sddBCdEeQqD7,435795762,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,1,615000,1143889601,-7058246.232899
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,4WHAmcuo2q4Rjbvht4x4BqUcwJekJDEH1M82smbwLmdaqniT3kcETn8WoR4QsjeHNmE6Ty2BHRak3PWRDPjviKPE,435795764,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,1,625000,833779217,-5293684.674674
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,4Pn9mhd474iang2vqRxwS3vioEmmuLn1eX5ADrSGzfWG9CSFKZY3HNv177VVCpGu5hNYBtXmi6SSwJVwgoAChjMG,435795768,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,1,625000,2426982207,-15881054.024025
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,4wwhGioF6F1T3bmSEWikn64WUFnqMFxKqyA5UuzJXqBefRq6sSDtT3QEmcV6DJPLMwvztosWpTRoXvm4t1SqHs73,435795774,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,615000,598847160,-3743748.787729
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,3q15P5KksdZPsgoAiLT3J5RhEK13EqzmWLScW85vP54suPnEGJGMXNdgKx7e8VPjZ9ZXRxNpus2ZCqxQivu3K8Sj,435795775,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,625000,444021165,-3743748.787729
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,3PzrbWCBL3cj9FVN85XGWWhBGFxbAPSb7DipCgkThJ7kpN14C2N93YdvLFVyDPZGxi5EFbQ2guF5wNprCapyxWtt,435795776,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,615000,512529457,-3743748.787729
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,2xu3ytTAVYZ5wYLeyNnbEFURGYn69azW6K5RHb9JyFpEo23pHs2nRGaLAw8oUoT6fqC2ZyS9RrDX7egWQ8QP2Dvt,435795777,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,615000,429213914,-2994999.030183
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,41UUX8vPvPrKRk5ig7SEi2vQZuTntJNVfWjtaURHscYWm5ukr17zEbRLdHmYuouGbVQWDth9JcWPSDGhdECtnU9J,435795777,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,615000,427376933,-2994999.030183
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,3vA2PFNe4tdYBvU5mVame4HKnBeGNYTstAkci8hxoScz64jUD5ad9CXigVVLSY98KXQFj16Ji5QUjm9T9Ae2xCZm,435795778,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,615000,374025182,-2620624.15141
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,4LsGN4RwmpATgZseDYt4mR6APTzibAuYgrbQAkoLZZkWwAdizBQR2tmB6xabN5g53uBRtHv7jM44adrPDTj7J5HP,435795780,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,615000,278446794,-2021624.345373
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,5HF1F8CjDL83pT4jX6rhQg5qsV7mBjizFhaJZX332oJaZu95dg98hnuoqUcMqsy1Nze9uvD4HfRKt3rfWHoU7zhD,435795782,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,615000,2286507275,-15573994.956956
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,2h2vfjtpVkTDT8seB3yuGWowhLqqFWAgcqSuSTZdQ7oDNFmuz82RidyqHSYk85gE6zA8cXY99rBkfBB4i8NfD8VG,435795788,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,1,615000,461075502,-3020135.721005
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,4ahW9GDmf1yfi69oVT7vXNMoedmW4DUuytGKNmUVDhC2YER8f3DHZJX9y9xDZ7xRpamTn3F2mUWEkhuRdmpi9xzm,435795788,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,1,615000,447380500,-3020135.721005
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,4ouo6NEDf7dUvqyEx58xfRUZBYcpWvh1wuprZCR3A3u6wj9h1BTRf2NukGh9UXTbi8Nd2JTHZCMTdGhZQvmAAhhV,435795790,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,1,615000,1746731978,-12080542.884021
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,CMYiPqStwsV6ni1FE5xa6QHTH4kFoTrWyCBd1m74WkgfRzy6GDDfW8in8ch8taZahGuCtFMvBfCP9b7kSu8QnLZ,435795791,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,1,625000,1659511301,-12080542.884021
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,FC9XjJ52BeMbFuCAUHYCytQPDR5uXzUSqRwZKmvenZbVabyA1k6quzF5pT4o5Y74W6CuWTonAy28hG3PusZG2QV,435795796,GfJA84gwT9LpeyzeckeXkCsf8vdQuA64ZYQ91xoBawvt,1,820031,2313316850,-16133812.642362
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,2GCQm4uSBydmAvV7Wg7vnugGycmgNnLpmFuRhQn5hfQbwpo3hR5UpYAaqZPg3hz1tjmVgXmkMVHW2wcC85xNKL6u,435795800,GfJA84gwT9LpeyzeckeXkCsf8vdQuA64ZYQ91xoBawvt,1,721497,2089188000,-16133812.642362
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,5uuV4Ty9GoYpinKCwq6eKYLjqTK9HXNPZcFQLAHMnZUbecWDgJqurozmwLFwEEaBGsxZPYR2htPhih2o9eCJVyCQ,435795805,43x1zWzjVWJbQErWM78m3Acx83FFuGSQEhmgyxUrPdQs,1,769904,953708634,-7156629.648771
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,4RPNLwAzPR928MMHooQpbzcwd82yWx1jdjSC7WS5G2vScUrQMWrYM22LofcR2LnDH5jaEN6g1k8XDkETocxMed4f,435795806,43x1zWzjVWJbQErWM78m3Acx83FFuGSQEhmgyxUrPdQs,1,825070,1376545753,-10734944.473157
EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,3PN1oaQqKNu5Gkw6fguTKGr2rWPSkmQhTTnAGQgawkFaMJPgdKrWf7snR3twdCyAeeAgeibhr5ivS8o7ifMLEJkf,435795807,43x1zWzjVWJbQErWM78m3Acx83FFuGSQEhmgyxUrPdQs,1,817389,1326685880,-10734944.473157
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,g9w7YGhQnh6Fxi4ntfCAB4JwCfR6qeRs5eXVSEJdGfkyc5nZXqmKan25funBEuRyJudQjXDsCt6ZKngnHZW3eFB,435754995,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,0,915000,-3300000000,37437487.877292
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,g9w7YGhQnh6Fxi4ntfCAB4JwCfR6qeRs5eXVSEJdGfkyc5nZXqmKan25funBEuRyJudQjXDsCt6ZKngnHZW3eFB,435754995,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,915000,-3360137240,49384689.738662
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,g9w7YGhQnh6Fxi4ntfCAB4JwCfR6qeRs5eXVSEJdGfkyc5nZXqmKan25funBEuRyJudQjXDsCt6ZKngnHZW3eFB,435754995,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,0,915000,-3250000000,41826644.343107
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,31NBkX3B2wUddWjW2jyyFsyWRiLu24E71MYUA8C48Zi9g9HNDCHCWuB5PjkyKfDxknkrAFEqErRMi4tL4tZnyYbc,435754995,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,0,915000,-3350000000,30201357.210052
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,31NBkX3B2wUddWjW2jyyFsyWRiLu24E71MYUA8C48Zi9g9HNDCHCWuB5PjkyKfDxknkrAFEqErRMi4tL4tZnyYbc,435754995,43x1zWzjVWJbQErWM78m3Acx83FFuGSQEhmgyxUrPdQs,0,915000,-3550000000,28626518.595085
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,31NBkX3B2wUddWjW2jyyFsyWRiLu24E71MYUA8C48Zi9g9HNDCHCWuB5PjkyKfDxknkrAFEqErRMi4tL4tZnyYbc,435754995,GfJA84gwT9LpeyzeckeXkCsf8vdQuA64ZYQ91xoBawvt,1,915000,-3210137240,32267625.284724
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,4fPQwVdtf6uoAD6cSbkT23CbeVoPoq3ZiWuou1gHLDegRwMmkq6cF9guAcA9fAi1oHFJhQY1JktujpPR9H3UQmUz,435754995,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,188005000,-3190044280,21874000.712092
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,15mLrLgphG7tMj54XzAk3AEN8ZWJSfTVqKSz9gWbiyiRZgLG4SCuTTLfcTcmfLGyMYpBGfyR2QmCJ69k4Lverbr,435754995,4Bf9D68XCsqVUQf7akzfEFJSYbpRBrSnwV8Qr8DkCXzn,1,30005000,-3539165291,23211801.914914
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,6okn8Q2cjSGkioVHPTtdqH8LYJbviJJSHudDs3wbbJaP9mXG16poF2Xaqnd7b3RnXkzQXjvvboU8BrAbfoN8h4K,435754995,GTak962xhuv3JHVj74pwJW3inWBmNyXDUJSXtaGsVcQo,1,30005000,-3539162600,21056145.353282
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,4eaWmF2wT1yVQbbw9H8kymSQzKJm7UCyc4rQAF4a1SLMooeUs1Zf56ysL8gJeHiZfbGCrCjBQ8N2A4KtoMUfpBcY,435754995,7J6nqT751FMREofS3rjhy1K2oRp7MvmZo1Ybvgh4bpd9,1,11105000,-3263165291,16551310.429469
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,5mVcg2B76KpXDrmjo1nBdF2M3RSdFwsyMHJJR7PjuKHUp1yMcrb8MXKQrndS8etc3gjgULJxyKnsdvStu7KcKUx6,435754995,5yZx1tJramkVgxh49u89PahACux6oWVfspVdBiYMJPMx,1,1007089,-505168419,2636143.725719
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,4vz46fJnYwvZzrZTuU2u53sCcoG55QjeNmHuAJ4jYmyftgbSxdxFr6Pt1JoVyaBsxubaLNu7mHMiLQrEtqVHhkfV,435754995,GTak962xhuv3JHVj74pwJW3inWBmNyXDUJSXtaGsVcQo,1,2005000,1252472892,-6948527.966583
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,4gJDKC42x1Eg5wuTDMuFMmvkom1TH7WWgnur97rmHvHQGc6eF3TTH4z8AiqZ1Lv8LpjDE4768zmdzMq16qA8X7qQ,435754995,4Bf9D68XCsqVUQf7akzfEFJSYbpRBrSnwV8Qr8DkCXzn,1,13000,1340897166,-7659894.631921
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,4s4fR2p8bEi8QibbpXpCMGaBHRUWumPQnrVRXMYstaY4E31aD8kg1pAc32UyMrhKUqpMPfupdMeKMzJfFDLBubWE,435754995,moneyjZv8EzjQ8viRj1FapXgVQc4vXxofi2tQmezgdb,1,10000000,-234074080,1120225.659339
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,2hDAtaDbqnWSYpuJrakQrECoMdMUAfNffz9aSKLD62RoQB66ekKQg17bJpwEvmGDssidFqAEFUYaTj6i4g9yJ2o9,435754995,Anubis512ho5t7S6LNSwoxUWdeQmX2kf3RvZ8ApHHF5w,1,105000,-2243179080,12157150.154175
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,1nZeCxRPe8nAtFcHmZ9QkXDahbrkGNn86FCY4i8fVAjkcZ8nnz6sRysEw4sFwtdJcfWMUwEeX5rvQ235CAgoPqN,435754995,GW9XLf7RgMoE4gsxn5J3sirHKmSomY3ar8aeR8NzvrXE,1,505000,-301579080,1570555.716056
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,4sEFQ4stDG4Hp93KCMrJdN865Fwr7beWLLpmeMztRgx6eDX45jbMEhi6gWrisD67YEkGWCVUgrmfyKfRMCTa6Gh2,435754996,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,365000,1203392584,-6562200.213627
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,4ndktbjX4iDKt6KyRmsL6stcxQoRyGD5yEUKGp8HYe4LCSCqK5ZJYC4m1CwD6qi3Egj5CZrGFYHzm5NXxCJkY4KY,435754998,GTak962xhuv3JHVj74pwJW3inWBmNyXDUJSXtaGsVcQo,1,2005000,1233311954,-7053808.693349
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,yKPJMRu4nxjWEVZw2AsZafrKBCcwhiKyyjNQDsgL1uauiJquJgsgdspcPcJAAhF7BTaWE3pyeepuc9D6BXWxhFS,435754998,4Bf9D68XCsqVUQf7akzfEFJSYbpRBrSnwV8Qr8DkCXzn,1,105000,1320410494,-7775953.641496
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,sLpKxSABFbzTFSE9eFofxH7SPNUoQdL4E9BqfYDF9BJW7FegxJCd6fkMMfMtceoYkM3HWj7dqkvuVaTcZw4w8Ag,435754998,5yZx1tJramkVgxh49u89PahACux6oWVfspVdBiYMJPMx,1,107022,441243214,-2636143.725719
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,4XrQ3sMRuBnAxS4DuUwCFx4dVuJy2XP2SUJYHkA2b6Bgw8EpHqAS7j8Ynm7HmAUunaFow3ikpWPcT2wyx1vg6Wcv,435754998,GTak962xhuv3JHVj74pwJW3inWBmNyXDUJSXtaGsVcQo,1,2005000,605555230,-2468833.042672
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,2s1fb26iNA26jHWGFtUsezaTsJh7L4AiMQccppbw8DdAtNqF1aGJg22AtLWZuWKb1iLaQzZgibnTLmhM3Qzbcsqo,435754998,4Bf9D68XCsqVUQf7akzfEFJSYbpRBrSnwV8Qr8DkCXzn,1,105000,1877172525,-7775953.641497
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,5ZtzHgzd2QGCk8TyVE94TxtQj6HjaWUB5wfTjG8viW3g1jiWopWHHnXoVzpzA7WPCLrAnhS5d6veX4YbgKAkMjCy,435755000,Anubis512ho5t7S6LNSwoxUWdeQmX2kf3RvZ8ApHHF5w,1,105000,2803651016,-12157150.154175
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,2L5LDiog2YUhfVQ4iCScouc6Rxj4FAD9iqJM2SjD89Xgq91fghHEK5GMrP5MQCts7AByAvZo2iRtSft3mgN75ULG,435755000,GTak962xhuv3JHVj74pwJW3inWBmNyXDUJSXtaGsVcQo,1,2005000,997661910,-4584975.650678
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,3eZ5Bst1uA8JapmTqhybAge43ksXTEjcse8ZNf9KZtYTtuREuBS7W8rjK7h3FTW4FNJ6D231QZxPmZhmUNeJMjqx,435755000,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,365000,835230988,-3827950.124616
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,zHnM3xNLheWpDDB6CCr2ig9RVZ7o8Lh59PhrCHSznZ6BcKiB2FKYztUkBBb4DpWgE958G4aSvqbJtnsq1RJCtzm,435755002,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,365000,628491214,-2870962.593462
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,eud482HD9RN84pGJUFEB1kBH3bBRTKUDx3A51bm7ujKjEQSxjenXXoQo6Q2USMAW31HGBCsEi5K7ksZUy6nFak9,435755006,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,365000,372170280,-2153221.945096
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,3G4ryMP1k6C3RpFLsjzJmyqcEiAzrPj5iEWJq9j3SojKQXZSsUgetpb6Lp6rA34mdkNBdArDzTuUzNsi172oac9j,435755008,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,365000,293876084,-1614916.458822
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,4PNxFfFEbqMjW7dqAoHSreABBxWwbwz2fzQnfmXaaUpo7GfLBmNoP1bsqMPAPQLcGxBpFkuVWmdnMTk7KJz4rJT7,435755011,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,365000,206008504,-1211187.344117
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,334MTDL2bTmetmJWJZxgoXhQwNxcp9q3hv9EHyF1SwEMEr3CgbB4ssCsYdCeczPHpQKHpFJkF9r2mtJxXpfqxoZr,435755014,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,365000,545302227,-3633562.032352
BLs49DufsjJjuGCHQ5s1ov7rRAKDyrbATDu8v624pump,Luka,3gRmNvS1Pte4gD89FhLaZwFSa7UqYnGMfdW9XvkLkp1W6FStsn2oqY1pE8YdwzKAzF8Gqcbr6S4GkGbcNaPygMhG,435755060,GW9XLf7RgMoE4gsxn5J3sirHKmSomY3ar8aeR8NzvrXE,1,105000,222627600,-1570555.716056
